Numéro d'image,Gabor,DCT,Fourier,PHOG,Étiquette
4747,0.11136221383257419,1.1282451301981595,0.03972915727322533,0.11081524644381384,1
1361,0.09243661412744572,1.6586338476750786,0.022867800124337822,0.1878648666402832,1
3841,0.12011956683177472,1.6581239159950445,0.039164796240208674,0.1234914169538321,1
2294,0.11695713604832325,0.8802871683936303,0.021865268951259696,0.0898137107524575,1
232,0.11397510001551792,1.1406741277084966,0.03235143799553005,0.11117614997482139,0
974,0.12942512735324543,1.089894500503587,0.030397167293790626,0.08860146946017398,0
549,0.13265567732220468,1.6448084251622603,0.016158441810096437,0.09670380694678751,0
358,0.11495395532649764,0.8826693025329202,0.020286627545813465,0.09643712712009254,0
3654,0.10086110716410338,1.5819378514237097,0.029653244627533697,0.1610910177934246,1
2123,0.11928094751260965,1.8626725028864495,0.023532629285312197,0.10041133047730126,1
2995,0.12457457407458228,1.0078090860742694,0.024151229970659473,0.04767947871321911,1
5087,0.08587529795782828,1.3035175780031238,0.0354940164923747,0.16401074594804846,1
891,0.12304617873944887,1.1543171744998078,0.024523689243683103,0.14967061557278571,0
3755,0.1323373848650719,1.8811449504326365,0.017126494718268388,0.16226445886298507,1
4191,0.11582461375098264,1.037006980385533,0.02652086306180898,0.09368672437803278,1
2192,0.1222555085732227,1.4873452862915462,0.025307921855319087,0.1257143868032337,1
3898,0.12606623377814116,1.1456618931637594,0.017313598541436652,0.12023784972121468,1
2572,0.13682734224243517,1.8056362085365154,0.01699370769874224,0.1254230690364981,1
931,0.09820224655243895,0.8222237079507805,0.02637355363322417,0.0980105973958576,0
2105,0.09375417459117591,1.269498616826329,0.021424462020547697,0.1709560403371252,1
1231,0.11102535284065647,0.7648457602652853,0.028245306652442487,0.0740932508280609,0
5130,0.1715048216461556,3.0583130007366504,0.014304213220819406,0.10138077713016977,1
4456,0.10908644139431403,1.4446787700426573,0.017727898659845646,0.18340707771268763,1
1678,0.1073052494609816,1.5627998431110843,0.02415865296687398,0.15919953294287084,1
2925,0.1441537644007827,1.1510843759439096,0.030858922385605853,0.13538605520540042,1
155,0.10959677902888777,0.8100836838000832,0.020984737586876023,0.09767145011844071,0
923,0.11324836811266337,0.7959528968791344,0.03679303241343361,0.11046244666943009,0
4972,0.12533384897215805,1.0314689328179285,0.02045019242961909,0.10627579197656348,1
2826,0.13132029572182954,2.085088165705354,0.017461671596136052,0.12098482277518949,1
1064,0.13388909952899472,1.1976212420588435,0.02216615536292354,0.10714167848828578,0
162,0.12056636780922284,0.9903572737600307,0.025370898525487566,0.08918485745960675,0
3694,0.1020382483415691,1.28839845621848,0.030832389924005294,0.16708860171224973,1
158,0.11799672904359887,1.5958028648728682,0.027180553684343293,0.15411889496865822,0
153,0.10092517718734835,0.8038044076908827,0.026006821493913933,0.11002177574174683,0
4398,0.12207609952911765,1.8392423713352595,0.022465040212541816,0.13317641062928381,1
681,0.1251712862610771,1.0666246339747953,0.026612412573851923,0.10879715513078196,0
2556,0.09757043422613329,1.2154887121948752,0.019733540993722997,0.16574472761773462,1
3444,0.11960580139155819,1.5347348231874567,0.025620760609467504,0.07524763685660166,1
4148,0.1370375700598196,1.1177613949476926,0.022164912198162072,0.0708329232426961,1
1367,0.11834418607918874,1.3016120600774699,0.01191785996887829,0.09160562825427129,1
2715,0.12905758183142144,1.6485641160772857,0.024470566513797778,0.13932086087835116,1
4121,0.1327915047947059,1.0344738623197427,0.016205627236170958,0.12252126085378186,1
1088,0.12932279570644778,1.021595104192969,0.024612722845151043,0.09618455097339693,0
1161,0.11332056015493416,1.2879011841767247,0.04251959794685002,0.010188597282903776,0
594,0.1229373836665672,1.4512511622143127,0.022090288226359944,0.15680382633077797,0
4039,0.10963544380230592,2.485228925781084,0.023583497959888265,0.15485892785960392,1
4066,0.13140189384442466,1.4338429622366733,0.024406401734765364,0.1685718287869768,1
971,0.11274220450343635,0.7528439157136869,0.02645175724268863,0.05598508906141322,0
3101,0.11982779682485817,1.4311542262453472,0.02726229531444656,0.18129844151812635,1
2324,0.07346444414879369,1.3690589793734778,0.018703962318593347,0.1693675436451663,1
1008,0.1376715863864251,1.7368029417963569,0.021527922793343656,0.10908596695351898,0
4,0.14584457743466603,1.709523320006258,0.020335985904956118,0.11539972713980191,0
3416,0.11254463106181592,1.0537758608717562,0.023945385096931456,0.1431958207661273,1
4425,0.08403601369061414,0.6295464828363074,0.030288395080758895,0.052377336133260545,1
299,0.11201813012082522,1.235151545670708,0.021670545878179917,0.14584508039949273,0
4062,0.14087926639535855,1.4517490008182485,0.022460608699228814,0.15575807887523208,1
1511,0.09967935402207921,0.8483363230374291,0.02457711911513752,0.07428800458097685,1
3978,0.13823356019063437,1.650983775229676,0.038735571909827717,0.11264989613524526,1
5113,0.12352618952465441,1.1223475051453846,0.025449901075359226,0.10621470448962007,1
420,0.11723022239329128,0.8884381285478197,0.028186888726415154,0.10122893151568549,0
1926,0.09147549997036117,0.9166798984125897,0.051130782853208635,0.14987588608862798,1
3155,0.11968723594657571,2.0625350902707322,0.015671003373355325,0.18159724707886965,1
3989,0.1353306375421177,1.218755804688502,0.02867337016174342,0.07844526128723016,1
3143,0.14095801797515461,1.2974092195290516,0.03588765933401221,0.09226817270427051,1
3198,0.10456193237615345,1.278721730682068,0.025918810251785752,0.1564699971024786,1
1934,0.1325898215662229,1.052512061544811,0.03638733904236626,0.04450636480507428,1
3887,0.12467962739773242,3.30526247801581,0.024710527876762013,0.10392746341206245,1
3023,0.10260597821758326,0.7607315350102082,0.023317315515242847,0.11773958231842974,1
2636,0.1248909830279446,1.7579963453935483,0.01964523058152283,0.17145748581347955,1
2460,0.07852682856308396,1.3362046182709941,0.027803469075630083,0.1732741136336174,1
1832,0.1477917893880664,1.1642234360510353,0.02753487775914936,0.09013846438617136,1
899,0.1265073899463712,0.9614589857490131,0.023862020111310972,0.06877699967939825,0
3555,0.12330155931177297,2.055987892414444,0.03724878103481038,0.1504086468795058,1
471,0.12389697295573171,1.1045463740176085,0.032290426867345325,0.13153146215885309,0
2335,0.14042262784620757,2.0162434899704267,0.02798216162909057,0.16750494937625418,1
3678,0.1194748058113384,0.8729263297245489,0.013718197578072026,0.04032882859448621,1
2276,0.12111365321500005,1.0742454590054389,0.02493684291520793,0.11241949920492944,1
2274,0.12070705025411915,0.7606272948171495,0.041774983792318914,0.0800374072408628,1
223,0.1206567180433501,0.9033739199531248,0.021402410197731973,0.09042439189592752,0
3861,0.13340537307561046,1.00496133405696,0.0317998785045365,0.1387195605915118,1
764,0.10375293657235347,0.8817568014727921,0.025549862497699787,0.09419580424305986,0
3700,0.1448584722384233,1.7765956663611746,0.019737646424280234,0.08616365536527881,1
3326,0.11598896289740653,1.4153312416693686,0.0158855598890929,0.15697015986052892,1
807,0.11262757092324427,0.954492522406827,0.030915745740425372,0.13453679844578356,0
865,0.10621550045579257,1.0072319615029808,0.030581791163917384,0.10506688332504557,0
1509,0.12929408158484412,1.5196284017290493,0.023769200126046226,0.13784487249758412,1
4302,0.08370004874237988,1.1703476566730369,0.019868956896079155,0.16027860613339134,1
2535,0.08598272082761976,1.4198483272264777,0.034162692703828816,0.09250025253391937,1
2033,0.08167598067244446,1.152726265661899,0.02841774125836937,0.17998388800219253,1
2312,0.16453222410087237,2.239091700013696,0.03140982178915925,0.08634466760697129,1
1073,0.10087070017745733,0.9303176249745146,0.03293962944712646,0.09718736569217151,0
3578,0.1323090903201935,1.6932632311354847,0.014365084951955764,0.10676651851542529,1
1023,0.1302100290154431,1.1868965683535575,0.0169214387365973,0.10301630072638504,0
683,0.11937089940630863,1.0282595934785592,0.030159397180407898,0.09583655291100415,0
342,0.1120926709343272,0.9070717209317694,0.04037021304400122,0.1485530534399163,0
1347,0.09184168477859356,0.7594906908188274,0.028259886767819535,0.09856139402024741,1
1794,0.1107092989162885,0.8082691483458861,0.023160303092498336,0.09517582270791017,1
1169,0.12056699092190067,0.8806426367455638,0.024018940801753777,0.10126832649146347,0
3343,0.08047633907400858,0.9450311962120619,0.029970471606135373,0.16672204606016,1
3173,0.10524337734957027,2.1638154233675,0.03275902354397449,0.16812779798079217,1
1976,0.12979560389301933,1.0926210799311609,0.034532959936858544,0.10318478423045103,1
1809,0.15455103706477663,1.6781902499716348,0.02249836033894593,0.16557978995711017,1
3862,0.13231384084490394,2.606493282734962,0.012689697429300904,0.11385462813929903,1
1882,0.10418151997610337,1.4866166944939492,0.02317563146289155,0.16121644011315436,1
2968,0.10918629134119279,1.5253790595460077,0.03867197843154878,0.11414926931742,1
111,0.13969701391165093,1.6640871456740847,0.024129037959937306,0.07675098307632863,0
1364,0.08926549860089124,1.1298746097716887,0.024047169104370346,0.16195202964363747,1
97,0.13251899050643848,2.0060126240720653,0.021908124459523958,0.1413583996892907,0
4256,0.13550552779619857,0.9329566352283243,0.028524562116376863,0.14696289145392127,1
1805,0.10904958202144222,1.5425413467083628,0.025643634412395776,0.15467211978618223,1
2339,0.131011158770725,1.3708946582644914,0.0345504912108101,0.08428726089447715,1
4722,0.12122384331566623,1.881938551844425,0.028908639988604223,0.10597301690096102,1
2141,0.1253774100085206,1.3437361939016286,0.022998492405579527,0.08983874820252516,1
1575,0.13354657448452859,1.5543714466456582,0.012642816559922748,0.10057959762931375,1
4117,0.11268940392738577,1.4762950033685962,0.029349566418283214,0.1601662905985246,1
3429,0.14967643329471947,2.1179598975570113,0.03715843258039668,0.10699711121736755,1
1269,0.11376195905679815,0.6993718058319203,0.026764602720654368,0.08332764002293444,0
4368,0.12903990254846937,0.9406868674783093,0.030415961963552736,0.11483081385528068,1
1620,0.1274799252040103,1.7271585807900358,0.026350700298071718,0.14604450489693532,1
360,0.10600192874757991,1.1750503980167468,0.03396605047257657,0.1256117809116943,0
1370,0.14190123569301683,2.289262501061639,0.021963955558097704,0.14848538492936797,1
3497,0.10622543758373909,1.4979235216023186,0.01577087909342156,0.14235615870408316,1
23,0.11434785041873952,1.3890339379859626,0.018394657193708926,0.13895829891807737,0
2157,0.08414019254094357,1.3516891119636525,0.0210852208686158,0.15380763506633047,1
3156,0.12800467186141262,1.0642768073530708,0.01938786829095259,0.07915493737826773,1
661,0.14311347042651446,1.0819182496054358,0.03694369166195832,0.09413005459852711,0
2552,0.13578922221745693,2.1133075443693228,0.026757622675722136,0.07901652353561356,1
4610,0.08838068875379733,0.9603181685335096,0.021858003087445753,0.15031780643801126,1
1384,0.1307503023317042,0.7972976463839178,0.029666240392513143,0.08373707978657292,1
1300,0.12666687860995007,0.9356589609985742,0.0282203319999045,0.1056801928998734,0
645,0.12143948639607147,1.1895906929719187,0.02544755120923924,0.12657190212756403,0
366,0.1148050293056824,0.7572500115279077,0.03306675682850292,0.13912650359849782,0
2186,0.1280105776448463,1.4454682224010318,0.025968234624511803,0.1282355086356831,1
3686,0.14324336446812366,2.283397421042249,0.012651551047316554,0.154610534211494,1
227,0.14074668347277114,2.1666882085275474,0.021078072332514453,0.11699785858050857,0
3268,0.11817096340216804,2.214350341449634,0.029943851099604946,0.17366702093228095,1
1505,0.08329055185391529,2.4657657743929193,0.013918885905985312,0.15548530945745104,1
1028,0.11676412451080881,1.7623376247844802,0.027171532508219288,0.12321970276116453,0
2121,0.11164599636152667,1.5987030203866794,0.032005468283118385,0.17263570860473343,1
4624,0.12489359139443412,1.3898294355163907,0.021895568784777702,0.12082248689707449,1
565,0.12871210705476357,1.1221284901314175,0.028359693258162684,0.1101260158054592,0
2954,0.12853285734952946,0.991406872556014,0.0124067545907295,0.0663774069150706,1
4017,0.132655505870237,1.9426792129993902,0.025249602055719834,0.15627216981143818,1
2737,0.11594168606174371,1.623725384818925,0.02547340207042128,0.15109181870440752,1
4793,0.15692986683687368,2.4930058170371705,0.013124734704332463,0.13658696394971376,1
2330,0.13575041115636932,1.7989955283855046,0.027430693409002494,0.16665044295969605,1
2177,0.08457666439751119,1.228993508694441,0.016861259466083404,0.16627633940796469,1
131,0.1268073952284161,1.573408866375456,0.02612971696147155,0.13202009058686287,0
3186,0.10366933471588452,0.825235155985486,0.01323771994290929,0.11155734661051016,1
4755,0.1476790841548861,1.481466559862286,0.029086563153907823,0.12273398895396544,1
2012,0.08941646762041787,1.2653057055248451,0.020300164944697996,0.15561266311845973,1
503,0.14067297972275158,1.6636218556381444,0.01832499045767014,0.13819581121224872,0
3478,0.1221464574544625,1.6189871200386574,0.028938856096462146,0.1568445094465432,1
499,0.11571819434914662,0.9299119037783832,0.04384313759878667,0.08382370266080416,0
992,0.13474690873191653,1.4164000614634158,0.034695993154357015,0.10658385760159364,0
5118,0.12719796072757714,1.6996834331580142,0.014693760012982015,0.15020803992940973,1
733,0.14209465480862876,4.005731445357372,0.0325234080536327,0.11622007656542019,0
1750,0.08416904531179094,0.9805437695905524,0.02479106558160532,0.1667252115717151,1
365,0.12823812254897698,1.1251618895848896,0.02734493402212639,0.12399868659735144,0
253,0.11456967653288441,1.325088761673295,0.01815576204828479,0.13211845445407927,0
1385,0.08089586944071164,1.360716959635004,0.04004462495207798,0.15744455226869047,1
5135,0.10932747080421339,1.5247564149253394,0.018406715351737407,0.13157947280332327,1
3517,0.13361354888406154,2.0596657280533455,0.026628527369138833,0.13118509973077425,1
3913,0.1122160568525225,0.958115403557392,0.026331724807593337,0.13628897303261917,1
4209,0.15591331263441166,1.2415638483551548,0.020164918403336285,0.08345642666244733,1
2525,0.10868356335326246,0.8245719012041292,0.024459524421085687,0.1449817498688984,1
1763,0.14444653109467723,3.348224430225578,0.018041661323863877,0.08262112223264909,1
3922,0.09645123780044809,3.6490756375227376,0.018137168017019364,0.10779755906583102,1
3491,0.13338393390539838,1.800919649721949,0.02473244815530087,0.15298104166301205,1
3802,0.11497067269756957,0.9441450673980822,0.0344384923680984,0.13876939354232243,1
2446,0.09795666630495779,1.2090427789709155,0.0348768229147181,0.14862354108813822,1
2378,0.128133298702062,1.019033915797415,0.028476272271282493,0.14428775865612567,1
3891,0.09683784616677515,1.2915184100003274,0.01812842958852853,0.15079069667495887,1
2,0.1343912182540886,1.0780916252854245,0.028336995717182355,0.1035481488475031,0
1593,0.12786681997189855,1.0512360443616102,0.024687785861292534,0.07863149804210413,1
4691,0.10282721926112864,0.9039724227082399,0.022848899854405066,0.08140611211692557,1
5044,0.06411907266056642,1.1715980040845577,0.021653834830031964,0.14246670859019678,1
4534,0.13581149527765918,1.8809103429744998,0.010709353687967028,0.1151352204805866,1
4478,0.12559529371062145,2.7412508021200734,0.03300599226218569,0.07267450887383296,1
1908,0.10795191151947647,0.9239033088448041,0.02112477841072701,0.07501858870697821,1
5156,0.11331267759145772,1.7380482938593995,0.025008272959580673,0.1640194065320563,1
806,0.12941415170560835,1.033970707654027,0.024587306929070407,0.10027263462198632,0
5145,0.14118257520140787,1.1818911389341893,0.02437128593044437,0.08166791630205526,1
3260,0.10629327098116961,1.500644018481467,0.031184231924564994,0.17264589150817328,1
4351,0.11234592598656964,0.99253712860028,0.023432739431184055,0.08881274508245748,1
2873,0.14702245688000248,2.0782276696196647,0.013377779578066028,0.11005201860342428,1
1680,0.10858991464735317,1.9023145397065542,0.040073175533514645,0.1382672666090361,1
1940,0.12456814191518722,0.8853852115719423,0.03608372663710872,0.09789718785460615,1
41,0.10525611458311278,0.8524076402878077,0.025444149186953324,0.09170768170182417,0
4240,0.1389320280766408,1.9107301829349932,0.025352778183779602,0.13580775346517274,1
2483,0.10149470140553195,0.7546480485153818,0.02953102578697909,0.15714130477816637,1
3448,0.15546851260534988,2.2997895325632713,0.01670732984603924,0.011430294143634712,1
2275,0.09563902551783832,1.949253457935453,0.040840752151718944,0.15380415834465236,1
4072,0.10692270975664095,0.6879214738198607,0.018916255386463927,0.09247954892358227,1
1852,0.12575888042365738,0.8841170643792811,0.032043179434780175,0.14273782563244097,1
662,0.12646275002975008,1.4831144397771714,0.03820130381045445,0.0918556055854907,0
1245,0.12721501702337953,1.0694550706221244,0.015251289413557165,0.11000854901427919,0
5046,0.12555107407643362,0.7566633336968579,0.013107917530100714,0.08946473495130401,1
4126,0.15142103731576162,1.6791206688624523,0.018369308571224534,0.13729708271723956,1
4730,0.1386340549852447,2.1372775517456666,0.01295724379031589,0.11142366429941178,1
3505,0.11054907507205777,1.550351513185634,0.03164279071415183,0.1481637010200068,1
4983,0.1346638822323228,2.039429706796168,0.022318646981749287,0.1595614364374702,1
326,0.11852080483361939,0.9692971746276944,0.030038074150640488,0.0916109693408464,0
773,0.11365931243797933,0.9653868105292199,0.02906684500079349,0.0844896248599812,0
4929,0.12536007525673315,1.1323433712758444,0.02391690427942586,0.08997961409334702,1
54,0.123079147746298,1.2528600700688064,0.017651989050512892,0.10196406725296656,0
1183,0.13917953163556246,1.2476135779518556,0.02048911246823048,0.08619890986813253,0
3274,0.11596379972032225,1.1284801101336819,0.015328425272960794,0.09733868283556243,1
3259,0.13151461385340704,1.2171440029239546,0.012128231058566117,0.1249484452608907,1
935,0.12881064911706366,1.6565961563336338,0.03020364956957401,0.12017063204074907,0
3845,0.13129495353571458,1.1482012564151594,0.03515102192720966,0.0740078028564313,1
262,0.12230361880210087,1.339735741552716,0.04022992766210156,0.11848778667068809,0
1493,0.10466648554088356,1.469680050821625,0.03062314118763167,0.1638399407261899,1
2500,0.11866715861084676,1.3655004432169615,0.027839983928709105,0.0996836992406673,1
3483,0.1287859755802563,1.6242079180185827,0.018667428621436527,0.1816375244395603,1
1688,0.10644334273354601,1.5016684309529107,0.02182849144373861,0.1783651245542243,1
433,0.12973903473941384,1.3021464104458658,0.025865342557823308,0.13540625860401345,0
386,0.12031642390596933,0.9438278756201488,0.02076854645478583,0.07684702112257681,0
1204,0.11200888400823111,0.8643712120622858,0.02906769621696424,0.07803462274920435,0
3439,0.1693262408758279,2.1155241928401325,0.024101732087588784,0.08123934191580384,1
3948,0.13189802063927086,1.6984202171691176,0.0194213836797213,0.1257984580228401,1
3306,0.12865041993852783,1.4102794766812836,0.03442238934395343,0.07829133463441698,1
3837,0.1281072354628765,2.0232742679020954,0.013566960159976832,0.10205303229335108,1
1469,0.1548001401264195,1.9408990438260745,0.014338588413553894,0.10004726158501875,1
4144,0.11238213682595638,1.4400456283146659,0.025438839183544226,0.16179075043268978,1
1112,0.11844402067543858,0.9392654028970737,0.027119563918926455,0.10892473104846648,0
1298,0.13456587159560837,1.5512706592150016,0.036333166440418806,0.11084439886555857,0
4850,0.13984798120729602,2.3277630816080235,0.018322812077212324,0.12134680741501411,1
237,0.11268139200862454,0.9957138153624788,0.029803032280693992,0.09835401242869111,0
4885,0.12551197334228859,0.8666284029568609,0.018412872124554384,0.08751041949878412,1
2832,0.12093067717563459,1.5431413837224475,0.023717431306807035,0.12753376500699498,1
1679,0.14136575686541084,2.259112990113763,0.0195876237314181,0.12365483890699373,1
822,0.12578530869974752,0.8440681776512239,0.027648534485843514,0.0941484240555471,0
261,0.12166102854886485,0.9788304708432927,0.025593121182991823,0.108634463090902,0
1723,0.15806637332887105,2.3447495887917,0.013591417092352148,0.15542074942671394,1
4574,0.12553917877231252,1.650693524636015,0.021335639476301703,0.0888394218018235,1
771,0.10288331202034803,0.8105478987880529,0.03208575346073091,0.07388380539720786,0
4061,0.11485325129822165,1.4440963587109588,0.03096021263618895,0.1571367527482132,1
2016,0.13790000940283867,1.1815027612434845,0.03328754289843589,0.07395064713982206,1
367,0.12148405129172685,1.3915292583013597,0.02166016649520863,0.09156523192020995,0
1839,0.11198459840838262,1.0363146433593542,0.023517163694234837,0.1346068657338478,1
2799,0.10805807064245893,1.4420852370125337,0.03492221192917947,0.11394230081244217,1
1685,0.10078963736703533,0.890377354843805,0.005448716352697962,0.08051244877130996,1
3055,0.12844106813983105,1.8452638007774875,0.02249128991808029,0.17593097247776912,1
3581,0.12186036022473773,1.6384128873697552,0.02781392588269131,0.16041925358490422,1
2827,0.11556666311315401,2.1533274995345573,0.03540300292264751,0.12503021510617465,1
403,0.1287102927778458,1.5501950657392012,0.02076277243774812,0.08915019572437469,0
1236,0.12567154664771285,0.7347344459837195,0.031141558490365467,0.0917423524743683,0
3523,0.11098604005483309,0.8358068356495524,0.02997884608839777,0.13675963925793616,1
229,0.11188553630305281,0.9998327576318408,0.025952565753806545,0.12111748445268442,0
3475,0.114689682957795,0.7078223974758138,0.015685268405760816,0.07611921247292794,1
2350,0.12268468894309997,1.186224007300216,0.0317746192231429,0.15239276094268578,1
1960,0.10568796810670972,1.2869962760241387,0.024649513767302466,0.11171156673924443,1
1855,0.1158188056042965,1.9945965967066166,0.02402116391627121,0.17540128526750037,1
2260,0.13291567831884812,1.0421215661134309,0.03478653108565493,0.13899041839416454,1
2448,0.12008022934766244,1.6677247678636788,0.021022252594930055,0.1364300554617548,1
1155,0.1148626432153089,1.043364644478252,0.025664697902885492,0.1135558756816087,0
1872,0.14432289176912694,2.178617623220894,0.022776548199443577,0.13519614648282421,1
129,0.13324026910895334,1.446339463864534,0.025833875631101576,0.1585678441636414,0
1735,0.12384443795924116,1.3512200002321981,0.01567725509168138,0.1270429200477609,1
2455,0.11866298488100596,1.6892175337535928,0.017472836624252884,0.15675298886321337,1
1989,0.13962658787526253,1.0648367765433373,0.019361980336755798,0.07700210409287636,1
4491,0.12829772191947275,1.0561321671302129,0.026267917218882726,0.07679795839279616,1
2945,0.11545633678560266,0.9359296651381909,0.01981417481113955,0.15087792299030828,1
691,0.11236517207502428,0.9735183857942955,0.02712325740761088,0.10901331032804999,0
36,0.12492775172794057,1.010569601047358,0.020059365039421614,0.07556700862070347,0
835,0.12535202712670535,1.304324787843021,0.03685683374376559,0.14145039846909727,0
300,0.13043828983817402,1.1859860957462982,0.029802258063259833,0.1041397329059924,0
42,0.12279890230229845,0.8747863750320878,0.036106820173383014,0.09483503845475338,0
4560,0.09458204897263592,1.1832392062835009,0.02319692829682288,0.16084031245840583,1
2765,0.12360026679906674,1.4767483480612815,0.023883496252778746,0.1374746070545548,1
413,0.12478528916966272,1.3920883637993955,0.023134700179110266,0.07920258807493222,0
4857,0.11504173832037232,1.582210592819013,0.024293318003220883,0.16004029935212294,1
2551,0.0735327515136622,1.3320266846536115,0.017077681556364195,0.15650238771433575,1
5045,0.09093490876134691,0.7315858910378165,0.025971427424386746,0.0853243223136577,1
4295,0.11478494642646432,0.8642752828951185,0.03138615617133147,0.09417598197645649,1
3034,0.11263575041610491,0.8952728023912975,0.016152864380798663,0.08022765133116805,1
4259,0.0763734766118062,0.8385276635769419,0.02748750414536131,0.14306725897410627,1
2331,0.10900513515794928,1.1088992725563762,0.014153384144961052,0.13680356346864728,1
1341,0.11626508512294856,2.7188479159876926,0.040705098590746155,0.15184212643560838,1
2606,0.12769274095262562,1.0393247847107996,0.03593831624131598,0.04527042109248843,1
1010,0.11257424745109032,1.1141082812405183,0.020433011441814523,0.08702392366625401,0
4663,0.12998319384038665,1.5374991720081392,0.01821502967084978,0.0806077291509473,1
4636,0.12356182186188731,1.0675939222410769,0.020114554015193086,0.07383120647432466,1
1138,0.11418117833714972,0.8652578475518183,0.02467408840083682,0.08653458483677186,0
145,0.13031338078706706,1.5051694496688208,0.021906415298682157,0.12129089820953642,0
3966,0.13777738745066917,1.014163491739249,0.03117108198291968,0.06713749434796282,1
3166,0.09918227745249525,1.4880903882381147,0.026667864834283683,0.13366075668182684,1
2528,0.10650839905124074,1.0253858299218561,0.020334093203074506,0.11200461212601101,1
2029,0.11814341176254327,2.3693115269065244,0.029542356982188583,0.14508600420536022,1
256,0.12525708817424036,1.0386133838018785,0.015939341167466627,0.08400244874909737,0
4799,0.13496044792229905,1.463549593866391,0.027436557602776523,0.0654374908071502,1
4120,0.15886188238294235,1.037693216712581,0.030169845230418213,0.08550338081707257,1
159,0.1409976220277012,2.7307823523720076,0.0299628031643717,0.08635110973507457,0
2223,0.1244878340583018,2.317976605261905,0.01489178475766829,0.11613675423817893,1
3610,0.12878041172766647,1.2789235646204649,0.024676015555127877,0.11904955207738968,1
2471,0.14696835822221466,0.9937691465647983,0.02673783599599206,0.14785379612169772,1
357,0.10626620769354961,0.9157926316113867,0.02862958316347598,0.09218232619645791,0
1964,0.07126366924699112,1.1634431441580133,0.029461651494760294,0.18203206839570724,1
4888,0.07671866700386458,1.4650463787351335,0.029065756516307596,0.15287983781327977,1
3986,0.13242001318858443,1.638138608462862,0.01997122914585723,0.11553282384597759,1
892,0.11520650410791913,0.8497830182267891,0.020830638064902922,0.10071323498539245,0
1523,0.07398150929528749,1.202612578173203,0.02136392682707192,0.1770183160335615,1
1887,0.14236042165474985,1.5540452556849114,0.03916387619284263,0.10503509057285072,1
311,0.11211474341236546,1.0977118983329492,0.022142591991605266,0.11287871173741867,0
2469,0.13859256900359262,1.7205162463823378,0.01583019858092074,0.13049132848285555,1
3068,0.11625649840569827,1.4782845499591815,0.0155798048439163,0.14452614457856777,1
1642,0.1134049998434216,0.7833017308350428,0.03528022228991935,0.10907686433707695,1
1786,0.13103912541327611,0.8478318929036013,0.03404818101276199,0.14207176411348382,1
4316,0.13193413173773524,1.9516849043465534,0.023111567552931683,0.14566503978363893,1
573,0.09383224006682898,1.0103713796946345,0.030668355273575303,0.06553443879895986,0
1237,0.11773853200938147,1.1711411830509055,0.02422197212708665,0.12730598787917083,0
4004,0.13137315477343425,1.6156381398323627,0.025682992006684797,0.1683535969926358,1
2581,0.12915656846317675,1.9001787505660164,0.01627469746236502,0.14055454445613128,1
2635,0.1264025855464507,0.997294691671206,0.016435617711347748,0.09746628230382585,1
2361,0.12196599467401528,1.5082201201992977,0.024018066512458074,0.14675935980995367,1
2281,0.1049938463342018,1.438664488335981,0.02125650522518454,0.1699272646855175,1
3628,0.10737099995606234,1.348385153596118,0.02275612044099323,0.16262994089857769,1
1792,0.12664355441208452,2.2088189696614853,0.020829923226066235,0.1486903244484726,1
3619,0.12291235860279831,1.5764359357384141,0.03566704855665952,0.1398659726359409,1
1099,0.11973025531551151,1.3964009422332462,0.031108232920531786,0.14647655919975638,0
4754,0.11310862100982519,2.0539160113396564,0.014834029750727317,0.12023058653360778,1
1190,0.12557786973890012,0.8745077993114998,0.030913687304871533,0.06331452917594246,0
1796,0.11231764365298585,1.3570608599077276,0.031081831897171685,0.14943383917248357,1
5138,0.1418554703532542,2.1555616605394694,0.02218951480049406,0.17961500697063357,1
3592,0.11814947797235587,1.6150672145161775,0.023196574180800202,0.15659720913364658,1
3341,0.10848612680647851,1.2680096404694745,0.021818445054867304,0.1491990544710266,1
932,0.1534739815870406,2.4122499335107057,0.01742843172192205,0.10176183083118251,0
160,0.1262372598909233,1.4612185511603335,0.025045470271034504,0.12855757009135246,0
5011,0.09332823186745692,1.2009812258040529,0.03356710040458785,0.05074635499744873,1
3209,0.08909103200778878,0.7147550926838327,0.016941976915624823,0.035618923002947264,1
3434,0.112687167562289,2.351961761636913,0.03175014708641084,0.14510721997854645,1
5204,0.11112292177075972,1.0581385463326394,0.025800859807584085,0.18067826072909762,1
3863,0.12694548200208983,2.022147651011839,0.023840397309515822,0.1414909904038904,1
4786,0.09960258081051646,1.3559313799515809,0.03595675985141836,0.16820632085925788,1
727,0.12346384637894808,1.4862319572624658,0.02672237447411746,0.023820769286980507,0
4469,0.11209747641307365,1.3998132351227697,0.02566292798182348,0.1410673269366509,1
2857,0.11919169919362593,1.7545823867883104,0.0307405149380032,0.16605501235691608,1
2340,0.14486424899441386,1.3734337798644791,0.02175172683928267,0.07387698002898438,1
414,0.13195120938602053,1.3045875911660476,0.03147346636432728,0.10970340456945124,0
4670,0.11989426474217878,1.001450376304292,0.027154886445978,0.15170367430329612,1
619,0.11129380175881182,0.8987416220232124,0.03736408428908912,0.08372355520221489,0
4859,0.12481233827175395,1.2724691610508134,0.022513421978362053,0.11155705067673409,1
1741,0.1264544857695684,0.9704432455324504,0.015510041871931151,0.11297711112125697,1
