Numéro d'image,Caractéristique,Étiquette
739,0.43445070095074173,0
74,0.37623475187227345,0
740,0.27776703061360103,0
741,0.3701165158729904,0
742,0.27081787299571125,0
743,0.4651635980931853,0
744,0.34178738984367163,0
745,0.3772134758228832,0
746,0.3480432186661897,0
747,0.28165656342220996,0
748,0.3854987310643862,0
749,0.37583709933775844,0
75,0.22113646943578028,0
750,0.302737498772048,0
751,0.37467082714379357,0
752,0.28134551963462867,0
753,0.6840879432284886,0
754,0.6840879432284886,0
755,0.32127776590382784,0
756,0.22465064915882585,0
757,0.2350284254083801,0
758,0.3347203782353394,0
759,0.27892119564842593,0
76,0.298618536398242,0
760,0.3600076362134942,0
761,0.28519801926832467,0
762,0.27359894415988306,0
763,0.394676467221895,0
764,0.24803058629680347,0
765,0.4156419953023196,0
766,0.32331118919573815,0
767,0.2771583424671496,0
768,0.31885578694900313,0
769,0.45309706842650715,0
77,0.28539139827481314,0
770,0.6059653131822754,0
771,0.5183366924707279,0
772,0.35008098535778465,0
773,0.3148580804949756,0
774,0.35938992424871663,0
775,0.43520222098985156,0
776,0.25950147020666475,0
777,0.3659405397556211,0
778,0.26262776592460124,0
779,0.2560359666470724,0
78,0.38058532642598036,0
780,0.25028133973086336,0
781,0.386572348347604,0
782,0.2552612296739503,0
783,0.276204709354477,0
784,0.2901557271685673,0
785,0.3189383865614742,0
786,0.35537649065844773,0
787,0.3021887176580928,0
788,0.3316055141955206,0
789,0.33632265457713134,0
79,0.3937193702416745,0
790,0.3318014841083448,0
791,0.2500970569554592,0
792,0.21538812508307253,0
793,0.27500091252257575,0
794,0.3157575513722834,0
795,0.3772514281386961,0
796,0.6807873786241287,0
797,0.5669201857125069,0
798,0.2503351646794489,0
799,0.31415399268425054,0
8,0.35707234824188083,0
80,0.32005722730685376,0
800,0.3011630556102594,0
801,0.34947752779393604,0
802,0.36649528623679156,0
803,0.4160333954508592,0
804,0.3350275228778092,0
805,0.3666899580426038,0
806,0.31321570303550744,0
807,0.40358721044675344,0
808,0.5325810851240638,0
809,0.2471525217347442,0
81,0.3733064350584739,0
810,0.9525709516674415,0
811,0.2288493265678795,0
812,0.4111292374226378,0
813,0.31110770545873095,0
814,0.3125291711541827,0
815,0.3261318530622225,0
816,0.2884694211212322,0
817,0.30821212688163524,0
818,0.2500598998800458,0
819,0.26746782486494,0
82,0.2097904162051395,0
820,0.275568266879685,0
821,0.39816964088821627,0
822,0.6390176118962705,0
823,0.28214519075658534,0
824,0.281725063165662,0
825,0.3257100444459497,0
826,0.36276330474097923,0
827,0.28178191272109393,0
828,0.4000980617110097,0
829,0.30843072991509424,0
83,0.3085534831384842,0
830,0.2888302360079377,0
831,0.26444952610360634,0
832,0.3637074107365318,0
833,0.39333294566443217,0
834,0.3189736586883386,0
835,0.4164680759656282,0
836,0.34116273013301457,0
837,0.4342916757169066,0
838,0.6814475497354404,0
839,0.44876518518876496,0
84,0.3784224358093069,0
840,0.3912541694645924,0
841,0.36734146168058,0
842,0.4906576371446474,0
843,0.3853509074118985,0
844,0.36517977671715746,0
845,0.3319945667384757,0
846,0.44841841143587147,0
847,0.3134725105539879,0
848,0.3330279399811244,0
849,0.9336526438305653,0
85,0.334643633760675,0
850,0.4041937565029817,0
851,0.371898551912227,0
852,0.3051187457002005,0
853,0.3343917368746377,0
854,0.6041197171249696,0
855,0.2701582293470889,0
856,0.2267112142923794,0
857,0.3075090828983906,0
858,0.48718515202788953,0
859,0.4315018847436321,0
86,0.2680082040584648,0
860,0.37983801245555643,0
861,0.20514795416729745,0
862,0.2404008406363276,0
863,0.36315554871273137,0
864,0.24931754415514842,0
865,0.2777582507079923,0
866,0.2619415051246565,0
867,0.26214101441816146,0
868,0.2776060820715082,0
869,0.2971466527008663,0
87,0.23664709611303614,0
870,0.28171913226592216,0
871,0.28327756147015704,0
872,0.3264320373387568,0
873,0.33966920412855073,0
874,0.4186816528008403,0
875,0.2934852328381853,0
876,0.2683737611509844,0
877,0.23218365305840155,0
878,0.35455494929806736,0
879,0.32973043646740013,0
88,0.2398765025704512,0
880,0.3949815989464876,0
881,0.29843457404931084,0
882,0.3382697917910642,0
883,0.2301689262622761,0
884,0.3235494627838492,0
885,0.24516400177153636,0
886,0.2488370719120268,0
887,0.2936693852334073,0
888,0.4548343937801331,0
889,0.3887317900703958,0
89,0.2925274224447209,0
890,0.49576331445634236,0
891,0.3810041381313426,0
892,0.3227670826025145,0
893,0.3221662672473694,0
894,0.3170563395441298,0
895,0.2893010267043771,0
896,0.2958908787827339,0
897,0.3400490367737074,0
898,0.3148983070520561,0
899,0.3387217963181092,0
9,0.28053267880673605,0
90,0.4180220558876978,0
900,0.28136939493309787,0
901,0.24260891089744033,0
902,0.33519323408967866,0
903,0.2803128758369556,0
904,0.379938536731319,0
905,0.2434016378729897,0
906,0.8298427456214107,0
907,0.32092412539023557,0
908,0.30696582524790983,0
909,0.3220969054397935,0
91,0.3480878109587842,0
910,0.38381611801268534,0
911,0.29829854232257313,0
912,0.23015061556191163,0
913,0.2779550371909969,0
914,0.28579326406297356,0
915,0.47187680046356456,0
916,0.5918234795989252,0
917,0.47248079121293607,0
918,0.21943100561162665,0
919,0.22992977425821334,0
92,0.21658861202386803,0
920,0.42053271875853404,0
921,0.3270068076950316,0
922,0.310942537136071,0
923,0.308140792160732,0
924,0.5409859987693998,0
925,0.32524860074496614,0
926,0.24970482137805028,0
927,0.4376233644633171,0
928,0.2535162775077012,0
929,0.2549470899166332,0
93,0.2846625877554997,0
930,0.24748260242726686,0
931,0.2403729396019664,0
932,0.5499910506515224,0
933,0.25724334472200483,0
934,0.34257563187138096,0
935,0.30987021442767215,0
936,0.2589844000914795,0
937,0.24753799033216864,0
938,0.23111609394879498,0
939,0.2960094959695123,0
94,0.26747404282884696,0
940,0.2851478692467483,0
941,0.2690926645425501,0
942,0.3595138687366001,0
943,0.27935697651443386,0
944,0.3468276256471633,0
945,0.6176650151939164,0
946,0.274086560932774,0
947,0.35785735193118695,0
948,0.30432013782730916,0
949,0.23110477671537968,0
95,0.3759588274593322,0
950,0.3034932062363706,0
951,0.4733644427081584,0
952,0.3284893031026464,0
953,0.6527028861647749,0
954,0.25698843177410263,0
955,0.26255132494391215,0
956,0.5536728473317997,0
957,0.26497692760413966,0
958,0.3151680579130133,0
959,0.31697076046317924,0
96,0.489868690788304,0
960,0.3246684578450687,0
961,0.3271516559072734,0
962,0.37986843473513987,0
963,0.5359183287088898,0
964,0.3565149071144316,0
965,0.2620483270911274,0
966,0.5224395591171291,0
967,0.35173893382302895,0
968,0.31945245877371875,0
969,0.3646265771678275,0
97,0.2724275801970893,0
970,0.5432543159929305,0
971,0.3496573094291402,0
972,0.2207295413367631,0
973,0.3043203393965381,0
974,0.30783297778548796,0
975,0.25886811589267056,0
976,0.43074259385624,0
977,0.29703596678418287,0
978,0.2827847366234163,0
979,0.35655206632840636,0
98,0.5587638147151074,0
980,0.2623109724523913,0
981,0.254063378628159,0
982,0.3106716339241855,0
983,0.2626633632426402,0
984,0.28514322893336386,0
985,0.2245223376986583,0
986,0.44173291754159905,0
987,0.5051373573181012,0
988,0.4085106695208615,0
989,0.517675985441561,0
99,0.3308526686205158,0
990,0.4934279591355503,0
991,0.27635925573319076,0
992,0.33884704439421,0
993,0.3069943039881953,0
994,0.33168988891526935,0
995,0.20927986783573657,0
996,0.2836874893956195,0
997,0.29693332433349073,0
998,0.2613379703927902,0
999,0.2803722334809523,0
1341,0.35497487291927204,1
1342,0.3360701400284102,1
1343,0.3066407798076827,1
1344,0.26542599912281695,1
1345,0.4222873956555366,1
1346,0.4782039502159726,1
1347,0.48263661918878004,1
1348,0.2719701028182213,1
1349,0.398139008260368,1
1350,0.27862896799521036,1
1351,0.21367671904699848,1
1352,0.5676888566149528,1
1353,0.29605485974340046,1
1354,0.608780030101542,1
1355,0.4673374783195471,1
1356,0.3145252195781284,1
1357,0.37332208969756414,1
1358,0.558153683637775,1
1359,0.37333255403694027,1
1360,0.7911489458997494,1
1361,0.39228643644082856,1
1362,0.2168075364320295,1
1363,0.42409042595715224,1
1364,0.4273301960763867,1
1365,0.5150171395160704,1
1366,0.3497611848106558,1
1367,0.29468888619999223,1
1368,0.3801253187455034,1
1369,0.3142483636401169,1
1370,0.4751162414433274,1
1371,0.4097529506723397,1
1372,0.2860698703594372,1
1373,0.5537763743531731,1
1374,0.3075902594188366,1
1375,0.4511701402680303,1
1376,0.31604402594862985,1
1377,0.3163484538026996,1
1378,0.47196567942603446,1
1379,0.36044568019083334,1
1380,0.32177355017861664,1
1381,0.28809846375489984,1
1382,0.46420453288371283,1
1383,0.2938990373919073,1
1384,0.4262159607173189,1
1385,0.32648268343608877,1
1386,0.3651508270497143,1
1387,0.5373263584249276,1
1388,0.45797576530163014,1
1389,0.2646690537633056,1
1390,0.2644536386622125,1
1391,0.29119842048464306,1
1392,0.41638738430474725,1
1393,0.5816282980602384,1
1394,0.299601651937424,1
1395,0.39714183844645234,1
1396,0.41686047607345167,1
1397,0.4690467594550785,1
1398,0.529872496865065,1
1399,0.6425966230342649,1
1400,0.4733621692759212,1
1401,0.3612416091439598,1
1402,0.5375496234451409,1
1403,0.2551072468098364,1
1404,0.32858900093821314,1
1405,0.23085382855502354,1
1406,0.5248232629900016,1
1407,0.18801875430065101,1
1408,0.3680083262241871,1
1409,0.42347306322835565,1
1410,0.29005416652588767,1
1411,0.33067275549335967,1
1412,0.4785097894784285,1
1413,0.2707447998958379,1
1414,0.40560189571899663,1
1415,0.3403746558190349,1
1416,0.3264893068748821,1
1417,0.3682204454707946,1
1418,0.8515399357282926,1
1419,0.26844972104781706,1
1420,0.463910878433671,1
1421,0.3451257887100734,1
1422,0.2709576120962987,1
1423,0.29003452387821893,1
1424,0.24664244670672697,1
1425,0.38285733473628897,1
1426,0.5972686037490501,1
1427,0.4221993187106009,1
1428,0.8144163996712169,1
1429,0.8793348421822844,1
1430,0.44564555668239736,1
1431,0.5238465866409164,1
1432,0.9469397618267811,1
1433,0.46240658273545165,1
1434,0.32687526837643455,1
1435,0.32345221433110927,1
1436,0.27302873099587155,1
1437,0.3814472132265788,1
1438,0.29032479895663377,1
1439,0.521099454786091,1
1440,0.31261870865815206,1
1441,0.4119850069305024,1
1442,0.4057966861045411,1
1443,0.2979207368565345,1
1444,0.325371744620136,1
1445,0.559870844512398,1
1446,0.4693739590371689,1
1447,0.39936178758902086,1
1448,0.3909471674394353,1
1449,0.4835308293789399,1
1450,0.4913718080570759,1
1451,0.300292014304487,1
1452,0.4304630076105394,1
1453,0.26747298545429216,1
1454,0.4914071487220469,1
1455,0.3722387729848605,1
1456,0.589001297247801,1
1457,0.31298198397403004,1
1458,0.438867356941909,1
1459,0.2842355740694905,1
1460,0.27369298802092346,1
1461,0.3270986227687837,1
1462,0.9063467761271835,1
1463,0.3609341197571033,1
1464,0.22091669000172273,1
1465,0.28052086753228284,1
1466,0.5127644108964845,1
1467,0.28324286044800134,1
1468,0.2386545228198794,1
1469,0.5886262850649805,1
1470,0.23351128038057742,1
1471,0.3236518563524,1
1472,0.481539749205949,1
1473,0.35954081524087284,1
1474,0.47615560228994214,1
1475,0.3214641428622949,1
1476,0.44070139104061334,1
1477,0.4403443019301245,1
1478,0.5510309959470553,1
1479,0.7322490696217665,1
1480,0.2993509306868076,1
1481,0.5502658635241247,1
1482,0.28290885524638965,1
1483,0.37718171935163886,1
1484,0.25959238346585406,1
1485,0.6169299421024592,1
1486,0.321439078521979,1
1487,0.4765320508236734,1
1488,0.29766228411477946,1
1489,0.4467571627789347,1
1490,0.49747057779296744,1
1491,0.3971679354086999,1
1492,0.3481603213613794,1
1493,0.4612589863141274,1
1494,0.48060399087805555,1
1495,0.7401365513190951,1
1496,0.6259129458030788,1
1497,0.41249597550028094,1
1498,0.3781927918225633,1
1499,0.9021050727710561,1
1500,0.47213025066363934,1
1501,0.7595209632661042,1
1502,0.3228085468416168,1
1503,0.3853060336078954,1
1504,0.2749676473359875,1
1505,0.5241755317710723,1
1506,0.30948062904157164,1
1507,0.778829158041462,1
1508,0.328696043650277,1
1509,0.30599515864290444,1
1510,0.3987764611085492,1
1511,0.2729731509949885,1
1512,0.4834100646085531,1
1513,0.326083961519824,1
1514,0.2914747912492271,1
1515,0.265191281935463,1
1516,0.3046183215821095,1
1517,0.5182211325000649,1
1518,0.3234016427889213,1
1519,0.289110496894361,1
1520,0.29185520648411895,1
1521,0.41788519160254667,1
1522,0.3530925577931077,1
1523,0.46799081439945095,1
1524,0.24364767980187332,1
1525,0.7619371919478379,1
1526,0.24254281845811637,1
1527,0.2773573056132736,1
1528,0.4063736333871414,1
1529,0.3111745424839093,1
1530,0.2137239937145596,1
1531,0.2875238543876159,1
1532,0.2645677925192816,1
1533,0.23327304317489214,1
1534,0.37662908635252373,1
1535,0.6326376849473748,1
1536,0.3726914015404864,1
1537,0.5133393033699287,1
1538,0.5295111082106654,1
1539,0.5271396940155408,1
1540,0.4329416123295598,1
1541,0.2793076344176159,1
1542,0.9406070859044698,1
1543,0.4399270747476339,1
1544,0.4230629791775331,1
1545,0.3213392519748666,1
1546,0.29055748964105294,1
1547,0.27693545218805277,1
1548,0.4090552756732223,1
1549,0.31222713439801114,1
1550,0.33809694280658426,1
1551,0.3788165402337365,1
1552,0.5197036853819388,1
1553,0.5519265312409237,1
1554,0.4182677264836741,1
1555,0.44263725776308877,1
1556,0.2907706116472214,1
1557,0.40586648166852274,1
1558,0.29035984081644756,1
1559,0.4299555866797068,1
1560,0.3662284770869743,1
1561,0.24178140596533954,1
1562,0.35175372913759123,1
1563,0.24885395338167965,1
1564,0.35893432181034396,1
1565,0.2609535850345953,1
1566,0.38952319593185086,1
1567,0.27504886959747504,1
1568,0.37174924207373256,1
1569,0.5328919387472779,1
1570,0.5361558181738706,1
1571,0.5051129758613885,1
1572,0.5475696075513551,1
1573,0.3713438105089709,1
1574,0.5259668423911493,1
1575,0.4722507420538747,1
1576,0.4855867000556546,1
1577,0.454040409533013,1
1578,0.35510802768156013,1
1579,0.23046037058707763,1
1580,0.6346525298204397,1
1581,0.2852291416638493,1
1582,0.48821065891174387,1
1583,0.18125633487685286,1
1584,0.31244322095306337,1
1585,0.4912170277041831,1
1586,0.5337642456387656,1
1587,0.2456546140826837,1
1588,0.5574552055363754,1
1589,0.4917262800307481,1
1590,1.0546308372708493,1
1591,0.30020501787651827,1
1592,0.4787239817869074,1
1593,0.3678459295883536,1
1594,0.37938090247736234,1
1595,0.36986113820254596,1
1596,0.28026807265914355,1
1597,0.3226364608323968,1
1598,0.5082874298168197,1
1599,0.393215081831639,1
1600,0.5971201769914279,1
1601,0.44637046414144976,1
1602,0.5043052831317296,1
1603,0.4210516261130807,1
1604,0.548097340178366,1
1605,0.41771039777205593,1
1606,0.4264060162519505,1
1607,0.5339879622418762,1
1608,0.5464125397106216,1
1609,0.6690176728332762,1
1610,0.7887051161688019,1
1611,0.5490316817978252,1
1612,0.30983126947910333,1
1613,0.24167418400724716,1
1614,0.2439881077438902,1
1615,0.4199474409495522,1
1616,0.2857150030596681,1
1617,0.2223299710670679,1
1618,0.3726452446958078,1
1619,0.44134279354876826,1
1620,0.3405339307827719,1
1621,0.519711253419243,1
1622,0.21859726195043788,1
1623,0.22466636565097758,1
1624,0.3429339130188055,1
1625,0.4011151637311622,1
1626,0.3226875740018038,1
1627,0.22303796279203603,1
1628,0.33050822116061346,1
1629,0.24275067689103538,1
1630,0.4868199671195466,1
1631,0.4908533127041866,1
1632,0.3213991035298422,1
1633,0.5380914133896022,1
1634,0.5380914133896022,1
1635,0.38652702471749995,1
1636,0.4296803063720686,1
1637,0.32016217457298823,1
1638,0.39932982425265706,1
1639,0.22873322274817043,1
1640,0.25693851266880835,1
1641,0.34000466018397857,1
1642,0.48217707231199886,1
1643,0.4456968956893373,1
1644,0.26082771273960687,1
1645,0.2465275800405425,1
1646,0.4064402971032937,1
1647,0.3711239121093913,1
1648,0.4599459679850782,1
1649,0.4798229854038344,1
1650,0.3577214289903489,1
1651,0.3288208059715659,1
1652,0.4271694062219008,1
1653,0.6710928603262171,1
1654,0.47651905532700334,1
1655,0.4578467304522198,1
1656,0.653305558988795,1
1657,0.49469619015034677,1
1658,0.48036442932877516,1
1659,0.35993535687018474,1
1660,0.44434125831355864,1
1661,0.4020559529192342,1
1662,0.4316336266427017,1
1663,0.3339187221164375,1
1664,0.4860710098100203,1
1665,0.41692313655617375,1
1666,0.26034819459732367,1
1667,0.2669156880069841,1
1668,0.3431459254265164,1
1669,0.2652463445209582,1
1670,0.6364119232890364,1
1671,0.6170584433672339,1
1672,0.4227442129822906,1
1673,0.5059456686285836,1
1674,0.3370728754128908,1
1675,0.43656305775750837,1
1676,0.4698695399812568,1
1677,0.5770630434983052,1
1678,0.6845620371566347,1
1679,0.5979983698643075,1
1680,0.6472673075045143,1
1681,0.2460201290638339,1
1682,0.35348672811837983,1
1683,0.43903447979619153,1
1684,0.3054419967512215,1
1685,0.4347685615000763,1
1686,0.28465671966742917,1
1687,0.4424092269803438,1
1688,0.3756670126174506,1
1689,0.30080078801077775,1
1690,0.3615085316086451,1
1691,0.272578199347399,1
1692,0.35918275068580524,1
1693,0.4016020025416676,1
1694,0.28696969189565935,1
1695,0.38398230876559153,1
1696,0.510027339539849,1
1697,0.25259016433884346,1
1698,0.28775087150967404,1
1699,0.2693817116257235,1
1700,0.5816805870867665,1
1701,0.3534511892096762,1
1702,0.4782640026716276,1
1703,0.2735061722166029,1
1704,0.42999789902200314,1
1705,0.5900659016996777,1
1706,0.4755880527662993,1
1707,0.4697906448591708,1
1708,0.2787795244320702,1
1709,0.440239409507112,1
1710,0.4726300741181327,1
1711,0.37434102517434786,1
1712,0.3751806274741229,1
1713,0.2414841602909403,1
1714,0.29096162379629215,1
1715,0.3621873059013806,1
1716,0.41246444176983665,1
1717,0.4714005331121077,1
1718,0.5768374241744734,1
1719,0.3928449210548762,1
1720,0.4998450416895334,1
1721,0.5818376292400673,1
1722,0.5358897346752041,1
1723,0.29877216519874483,1
1724,0.3783341195836538,1
1725,0.3823407877810397,1
1726,0.5258078434603553,1
1727,0.48133691250504557,1
1728,0.37680681010227324,1
1729,0.6601677880535842,1
1730,0.4572873187633609,1
1731,0.3150504208270003,1
1732,0.43718028498224587,1
1733,0.2670113701867633,1
1734,0.41781906549339315,1
1735,0.4804404871551747,1
1736,0.37077495975334535,1
1737,0.26180133872129335,1
1738,0.6124109707735862,1
1739,0.3911638121380619,1
1740,0.29537588599555736,1
1741,0.23564584782988648,1
1742,0.43404350614355236,1
1743,0.6919872587134629,1
1744,0.39694078164947555,1
1745,0.22462144940274864,1
1746,0.19641320851366703,1
1747,0.49279901084830374,1
1748,0.18659671942757133,1
1749,0.26500996400778415,1
1750,0.5668386693374593,1
1751,0.5323829971462954,1
1752,0.5979595506646797,1
1753,0.3118738809117435,1
1754,0.38219566508009156,1
1755,0.2794739047114225,1
1756,0.9087403733592399,1
1757,1.0751323778461663,1
1758,0.4884044422773773,1
1759,0.43853589066165494,1
1760,0.4157289723242928,1
1761,0.7237278560280207,1
1762,0.33109790334280725,1
1763,0.27908492439516247,1
1764,0.30969852812818016,1
1765,0.26964963757949423,1
1766,0.30608128766060466,1
1767,0.21014176864483347,1
1768,0.3002497259569346,1
1769,0.4782483916947123,1
1770,0.2732078583991061,1
1771,0.31559892404969486,1
1772,0.27615956559314414,1
1773,0.40114543947879866,1
1774,0.34387994542788897,1
1775,0.5872093249666299,1
1776,0.4217891341166514,1
1777,0.31800641859200435,1
1778,0.44412284605774605,1
1779,0.31283268152182236,1
1780,0.3915473196909948,1
1781,0.4308842905575852,1
1782,0.25947639815918794,1
1783,0.5705272253478113,1
1784,0.2756826302891048,1
1785,0.40622139831550547,1
1786,0.2660709017015496,1
1787,0.44806823880952235,1
1788,0.27585828104373367,1
1789,0.38560202218583506,1
1790,0.3140257289691177,1
1791,0.4920996743533903,1
1792,0.4859325227130119,1
1793,0.2832856375050647,1
1794,0.5003658164604576,1
1795,0.4121394586737734,1
1796,0.24146772399411934,1
1797,0.22203038783424625,1
1798,0.33069171432121774,1
1799,0.23512510771201664,1
1800,0.21911372688520084,1
1801,0.43333612626536483,1
1802,0.38197707281997995,1
1803,0.4033422857881048,1
1804,0.5053084796725027,1
1805,0.3857973743371501,1
1806,0.2817990240243753,1
1807,0.4037916806622061,1
1808,0.28417878702532645,1
1809,0.5136730098753854,1
1810,0.45146405281293944,1
1811,0.28780176110302175,1
1812,0.44361678506552776,1
1813,0.2507188077440907,1
1814,0.2701486673269153,1
1815,0.33338998684034254,1
1816,0.37243388994187504,1
1817,0.39731422260776855,1
1818,0.30353873529059,1
1819,0.4269104982837647,1
1820,0.5231598962838268,1
1821,0.3754304851924592,1
1822,0.35273138693423073,1
1823,0.35273138693423073,1
1824,0.3377264194996358,1
1825,0.7240713633675488,1
1826,0.746027880179076,1
1827,0.4329607729724641,1
1828,0.39228019345499593,1
1829,0.4395519706944035,1
1830,0.25014950079890974,1
1831,0.5671544304712507,1
1832,0.29963692449925905,1
1833,0.5594338398250343,1
1834,0.27284616543518625,1
1835,0.4061198204761541,1
1836,0.3955701666659708,1
1837,0.20509093960376626,1
1838,0.37824382266012213,1
1839,0.2584103111385326,1
1840,0.3628672240295365,1
1841,0.24535582078568346,1
1842,0.35441092881349984,1
1843,0.3694447731863953,1
1844,0.2549108695594562,1
1845,0.5215628862268502,1
1846,0.43117618662733437,1
1847,0.43117618662733437,1
1848,0.527457057106992,1
1849,0.3470573101954307,1
1850,0.5303342256019575,1
1851,0.25975998887337043,1
1852,0.5461631833490668,1
1853,0.38571361220492084,1
1854,0.597502731717828,1
1855,0.347402450565583,1
1856,0.3013948609060109,1
1857,0.3859174719358383,1
1858,0.40936427075020615,1
1859,0.5385361309366341,1
1860,0.5208779706026787,1
1861,0.2719466507848987,1
1862,0.6085261771339779,1
1863,0.27826962298588936,1
1864,0.6211179917887509,1
1865,0.6391317170494633,1
1866,0.27073823264890956,1
1867,0.2815101730672954,1
1868,0.42242188465169844,1
1869,0.35887854053588597,1
1870,0.26152861887149076,1
1871,0.40137050884115033,1
1872,0.48379306199381966,1
1873,0.39167279224682333,1
1874,0.39817598034801294,1
1875,0.5618119423643051,1
1876,0.2669772063041222,1
1877,0.5941237710682916,1
1878,0.7024964529779786,1
1879,0.31764838248444577,1
1880,0.5398854234373455,1
1881,0.4005892517593184,1
1882,0.24257999704096966,1
1883,0.2248225384486034,1
1884,0.251072621767193,1
1885,0.38529573020695584,1
1886,0.4150022102815244,1
1887,0.5607882199937596,1
1888,0.3202663327692106,1
1889,0.21750700689703092,1
1890,0.3318739073104881,1
1891,0.279621905216893,1
1892,0.6130767974281823,1
1893,0.3093073020011976,1
1894,0.6722766554844117,1
1895,0.5029157435376118,1
1896,0.5989286004348419,1
1897,0.27389930434008053,1
1898,0.42571075693689486,1
1899,0.2765260537530235,1
1900,0.26890328506076283,1
1901,0.4890643933574308,1
1902,0.40450652131506915,1
1903,0.2979975262489226,1
1904,1.1675117351611493,1
1905,0.2837900962537522,1
1906,0.324700367791423,1
1907,0.4856763528266967,1
1908,0.4835531772541331,1
1909,0.39008869766901194,1
1910,0.5357418266246345,1
1911,0.38158216560613434,1
1912,0.2572610337606328,1
1913,0.3743902754790862,1
1914,0.5173866891533867,1
1915,0.4096599290928686,1
1916,0.6755506296771425,1
1917,0.34343761385185567,1
1918,0.40233636782293564,1
1919,0.338657489451863,1
1920,0.5920933688365295,1
1921,0.35326963726811045,1
1922,0.27518512364683334,1
1923,0.5219977766090317,1
1924,0.7151834417011365,1
1925,0.5862707908319388,1
1926,0.4089713869587263,1
1927,0.43509208955611994,1
1928,0.4021070541365262,1
1929,0.4357444232904847,1
1930,0.37583345055680417,1
1931,0.37267692016818293,1
1932,0.5513014068777714,1
1933,0.3255234423828767,1
1934,0.32194445458055915,1
1935,0.32720166277436963,1
1936,0.40514790701209635,1
1937,0.39871921081405903,1
1938,0.40527846269422435,1
1939,0.3195103197877636,1
1940,0.4878020287867124,1
1941,0.4103037151456998,1
1942,0.28409298738130906,1
1943,0.21276108364775503,1
1944,0.2774063301709183,1
1945,0.2964318661611133,1
1946,0.2614070276553938,1
1947,0.377956737690197,1
1948,0.6033833864818349,1
1949,0.5082021840246338,1
1950,0.5091711040315221,1
1951,0.4501734268948267,1
1952,0.25606349662455696,1
1953,0.2987701832487867,1
1954,0.27846628741462975,1
1955,0.34301331702016497,1
1956,0.4282825077196001,1
1957,0.27286830860691585,1
1958,0.6171584081601164,1
1959,0.49139250650544003,1
1960,0.5290537246155668,1
1961,0.4474559524333596,1
1962,0.4474559524333596,1
1963,0.44757361210429847,1
1964,0.2914985211440377,1
1965,0.2834563322626933,1
1966,0.27537911075097554,1
1967,0.47059627977000223,1
1968,0.5960045980898303,1
1969,0.37653994214607833,1
1970,0.2966925301422192,1
1971,0.5727738495352866,1
1972,0.3105471731029704,1
1973,0.2883953492316246,1
1974,0.5196938717236063,1
1975,0.3028304333915366,1
1976,0.7617604430311364,1
1977,0.6860757947205248,1
1978,0.33514282336420154,1
1979,0.3038986217511345,1
1980,0.2770827790902184,1
1981,0.31977204041507457,1
1982,0.44045421285112496,1
1983,0.7183996995673299,1
1984,0.4963177518561203,1
1985,0.361092364881728,1
1986,0.4442434026634697,1
1987,0.4168295899915224,1
1988,0.5474490182315673,1
1989,0.46882305752008213,1
1990,0.47697975960933986,1
1991,0.5071037477040055,1
1992,0.5256734136265122,1
1993,0.5054120045320295,1
1994,0.29308384299162166,1
1995,0.4052308072519574,1
1996,0.3521002508594749,1
1997,0.2405197653123917,1
1998,0.37556042732637446,1
1999,0.5887821599045818,1
2000,0.6768242250207979,1
2001,0.664751932562306,1
2002,0.3266369322929413,1
2003,0.2741686022561794,1
2004,0.2897643234763484,1
2005,0.3462298621002909,1
2006,0.37405624787574754,1
2007,0.26220955036608445,1
2008,0.551070849957477,1
2009,0.5243969860553327,1
2010,0.298318169777094,1
2011,0.2717427378913234,1
2012,0.473673847183597,1
2013,0.44815022649292585,1
2014,0.4216464068850815,1
2015,0.3290813871340891,1
2016,0.595897759034538,1
2017,0.31304515259917864,1
2018,0.2228929759232048,1
2019,0.3308420286706142,1
2020,0.45791906631838547,1
2021,0.3753003803762612,1
2022,0.408924657513544,1
2023,0.44538360127170806,1
2024,0.574676352127024,1
2025,0.3072537773818383,1
2026,0.38636973607889696,1
2027,0.5929774447198904,1
2028,0.32572439838933287,1
2029,0.29431129952475554,1
2030,0.2530930138752714,1
2031,0.2626744598460812,1
2032,0.4929002304918591,1
2033,0.4229651389996008,1
2034,0.4147217864735148,1
2035,0.3265319094706975,1
2036,0.4324587824694724,1
2037,0.3245962157852433,1
2038,0.24062145211902192,1
2039,0.2970037737091787,1
2040,0.3212243131849656,1
2041,0.4009337045596859,1
2042,0.5684142283410434,1
2043,0.4977016101829803,1
2044,0.4977016101829803,1
2045,0.5575463913563102,1
2046,0.42140873188372807,1
2047,0.6615847733015352,1
2048,0.5798655470723152,1
2049,0.28574783929560443,1
2050,0.29254267780894094,1
2051,0.27176781755092216,1
2052,0.3800537458472234,1
2053,0.25966061209136937,1
2054,0.28882354717279163,1
2055,0.2827616469699414,1
2056,0.3891999787286875,1
2057,0.7394471738944659,1
2058,0.37349315508942127,1
2059,0.3934916430812844,1
2060,0.32288884652765865,1
2061,0.5438255944839842,1
2062,0.24453054168807478,1
2063,0.3372007116616133,1
2064,0.34623007396884964,1
2065,0.5041851940916904,1
2066,0.4512622196069172,1
2067,0.42676612213438936,1
2068,0.4274432103849338,1
2069,0.4274432103849338,1
2070,0.44170144648113185,1
2071,0.5003485414039833,1
2072,0.27587602718562454,1
2073,0.32715299345954135,1
2074,0.43910256010199533,1
